,word,lemma,ptb_pos,has_dobj,has_nsubjpass,count
3013,learn,learn,VB,False,False,15
3014,learn,learn,VB,True,False,8
3015,learn,learn,VBP,False,False,1
3016,learn,learn,VBP,True,False,1
3017,learned,learn,VBD,False,False,5
3018,learned,learn,VBD,True,False,1
3019,learned,learn,VBN,False,False,3
3020,learning,learn,VBG,False,False,4
3021,learning,learn,VBG,True,False,4
3022,learns,learn,VBZ,True,False,1
3023,learnt,learn,VBD,False,False,1
3024,learnt,learn,VBN,False,True,1
3025,leave,leave,VB,False,False,12
3026,leave,leave,VB,True,False,34
3027,leave,leave,VBP,False,False,8
3028,leave,leave,VBP,True,False,3
3029,leaves,leave,VBZ,True,False,5
3030,leaving,leave,VBG,False,False,7
3031,leaving,leave,VBG,True,False,16
3032,led,lead,VBD,False,False,5
3033,led,lead,VBD,True,False,4
3034,led,lead,VBN,False,False,8
3035,left,leave,VBD,False,False,14
3036,left,leave,VBD,True,False,26
3037,left,leave,VBN,False,False,9
3038,left,leave,VBN,False,True,5
3039,left,leave,VBN,True,False,8
3040,legalised,legalise,VBN,False,False,1
3041,let,let,VB,False,False,1
3042,let,let,VB,True,False,188
3043,let,let,VBD,True,False,7
3044,let,let,VBN,False,True,1
3045,let alone,let,VB,False,False,2
3046,let's,let',VBZ,True,False,1
3047,lets,let,VBZ,True,False,2
3048,letting,let,VBG,True,False,4
3049,level,level,VBP,True,False,1
3050,leverage,leverage,VB,True,False,1
3051,libeled,libel,VBD,True,False,1
3052,licensed,license,VBN,False,False,4
3053,licking,lick,VBG,True,False,2
3054,licks,lick,VBZ,True,False,1
3055,lie,lie,VB,False,False,3
3056,lie,lie,VBP,False,False,2
3057,lied,lie,VBD,False,False,1
3058,lied,lie,VBN,False,False,1
3059,lies,lie,VBZ,False,False,6
3060,lift,lift,VB,False,False,1
3061,lift,lift,VB,True,False,1
3062,lifted,lift,VBN,False,True,1
3063,lifting,lift,VBG,True,False,1
3064,lighten,lighten,VB,True,False,1
3065,like,like,VB,False,False,78
3066,like,like,VB,True,False,42
3067,like,like,VBP,False,False,16
3068,like,like,VBP,True,False,25
3069,liked,like,VBD,False,False,5
3070,liked,like,VBD,True,False,12
3071,liked,like,VBN,False,False,1
3072,liked,like,VBN,True,False,1
3073,likes,like,VBZ,False,False,1
3074,likes,like,VBZ,True,False,6
3075,limit,limit,VB,True,False,3
3076,limited,limit,VBN,False,False,4
3077,limited,limit,VBN,False,True,1
3078,line,line,VBP,False,False,1
3079,lined,line,VBN,False,False,1
3080,lined,line,VBN,False,True,1
3081,lingering,linger,VBG,False,False,1
3082,link,link,VB,False,False,1
3083,link,link,VBP,True,False,2
3084,linked,link,VBN,False,False,2
3085,linked,link,VBN,False,True,3
3086,liquefied,liquefy,VBN,False,False,2
3087,list,list,VB,True,False,2
3088,listed,list,VBD,True,False,3
3089,listed,list,VBN,False,False,10
3090,listed,list,VBN,False,True,1
3091,listen,listen,VB,False,False,13
3092,listen,listen,VBP,False,False,2
3093,listened,listen,VBD,False,False,2
3094,listened,listen,VBN,False,False,2
3095,listening,listen,VBG,False,False,4
3096,listens,listen,VBZ,False,False,1
3097,listing,list,VBG,True,False,1
3098,lists,list,VBZ,True,False,6
3099,lit,light,VBD,True,False,1
3100,live,live,VB,False,False,26
3101,live,live,VB,True,False,2
3102,live,live,VBD,False,False,1
3103,live,live,VBP,False,False,29
3104,lived,live,VBD,False,False,8
3105,lived,live,VBN,False,False,5
3106,lives,live,VBZ,False,False,3
3107,living,live,VBG,False,False,28
3108,living,live,VBG,True,False,2
3109,load,load,VB,False,False,1
3110,load,load,VB,True,False,2
3111,lobbed,lob,VBN,False,False,1
3112,lobby,lobby,VB,False,False,1
3113,localized,localize,VBN,False,False,1
3114,located,locate,VBN,False,False,2
3115,located,locate,VBN,False,True,17
3116,lock,lock,VB,True,False,2
3117,locked,lock,VBD,True,False,1
3118,locked,lock,VBN,False,False,2
3119,lodge,lodge,VB,True,False,1
3120,log,log,VB,False,False,1
3121,log,log,VB,True,False,2
3122,logging,log,VBG,False,False,1
3123,longs,long,VBZ,False,False,1
3124,look,look,VB,False,False,62
3125,look,look,VB,True,False,7
3126,look,look,VBP,False,False,34
3127,looked,look,VBD,False,False,23
3128,looked,look,VBD,True,False,1
3129,looked,look,VBN,False,False,1
3130,looking,look,VBG,False,False,97
3131,looking,look,VBG,True,False,2
3132,looks,look,VBZ,False,False,36
3133,loom,loom,VBP,False,False,1
3134,looming,loom,VBG,False,False,3
3135,loose,loose,VB,False,False,1
3136,loose,loose,VB,True,False,1
3137,loose,loose,VBP,True,False,1
3138,loosing,loose,VBG,True,False,1
3139,loot,loot,VB,False,False,1
3140,lope,lope,VB,False,False,1
3141,lope,lope,VB,True,False,2
3142,lose,lose,VB,True,False,2
3143,lose,lose,VBP,True,False,2
3144,loses,lose,VBZ,True,False,1
3145,losing,lose,VBG,False,False,1
3146,losing,lose,VBG,True,False,8
3147,loss,lose,VBD,True,False,1
3148,lost,lose,VBD,True,False,10
3149,lost,lose,VBN,False,False,3
3150,lost,lose,VBN,False,True,5
3151,lost,lose,VBN,True,False,7
3152,love,love,VB,False,False,4
3153,love,love,VB,True,False,15
3154,love,love,VBP,False,False,11
3155,love,love,VBP,True,False,48
3156,loved,love,VBD,False,False,3
3157,loved,love,VBD,True,False,13
3158,loves,love,VBZ,False,False,1
3159,loves,love,VBZ,True,False,10
3160,loving,love,VBG,False,False,1
3161,loving,love,VBG,True,False,2
3162,lower,lower,VB,True,False,1
3163,ltake,ltake,VB,True,False,1
3164,lv.,lv.,VB,False,False,1
3165,lying,lie,VBG,False,False,4
3166,m,be,VBP,False,False,1
3167,made,make,VBD,False,False,10
3168,made,make,VBD,True,False,57
3169,made,make,VBN,False,False,27
3170,made,make,VBN,False,True,35
3171,made,make,VBN,True,False,20
3172,made sir,make,VBN,False,True,1
3173,madea,madea,VBD,True,False,1
3174,mail,mail,VB,True,False,3
3175,mailed,mail,VBN,False,False,2
3176,mailed,mail,VBN,True,False,1
3177,mailing,mail,VBG,True,False,1
3178,maime,maime,VB,False,False,1
3179,maintain,maintain,VB,True,False,5
3180,maintained,maintain,VBD,True,False,1
3181,maintained,maintain,VBN,False,False,2
3182,maintained,maintain,VBN,False,True,1
3183,maintaining,maintain,VBG,True,False,4
3184,maintains,maintain,VBZ,True,False,2
3185,make,make,VB,False,False,47
3186,make,make,VB,True,False,139
3187,make,make,VBP,False,False,3
3188,make,make,VBP,True,False,20
3189,makes,make,VBZ,False,False,17
3190,makes,make,VBZ,True,False,23
3191,making,make,VBG,False,False,7
3192,making,make,VBG,True,False,44
3193,males,male,VBZ,False,False,1
3194,manage,manage,VB,False,False,1
3195,manage,manage,VB,True,False,6
3196,manage,manage,VBP,False,False,1
3197,manage,manage,VBP,True,False,1
3198,managed,manage,VBD,False,False,2
3199,managed,manage,VBN,False,False,3
3200,manages,manage,VBZ,True,False,1
3201,managing,manage,VBG,False,False,1
3202,managing,manage,VBG,True,False,2
3203,mandated,mandate,VBN,False,True,1
3204,manged,mang,VBD,False,False,1
3205,manifest,manifest,VB,True,False,1
3206,manipulate,manipulate,VB,True,False,2
3207,manipulating,manipulate,VBG,True,False,1
3208,manufacture,manufacture,VB,True,False,1
3209,manufactured,manufacture,VBN,False,False,1
3210,manufactured,manufacture,VBN,True,False,1
3211,manufacturing,manufacture,VBG,True,False,1
3212,marginalized,marginalize,VBN,False,True,1
3213,mark,mark,VB,True,False,6
3214,marked,mark,VBN,False,False,3
3215,marked,mark,VBN,False,True,1
3216,marking,mark,VBG,True,False,1
3217,marks,mark,VBZ,True,False,1
3218,married,marry,VBN,False,False,4
3219,married,marry,VBN,False,True,2
3220,marry,marry,VB,False,False,6
3221,marry,marry,VB,True,False,1
3222,marry,marry,VBP,True,False,1
3223,marrying,marry,VBG,True,False,1
3224,mash,mash,VBP,True,False,1
3225,mask,mask,VB,True,False,1
3226,massacring,massacre,VBG,True,False,1
3227,massage,massage,VB,True,False,1
3228,match,match,VB,True,False,1
3229,matches,match,VBZ,False,False,1
3230,matching,match,VBG,False,False,1
3231,matching,match,VBG,True,False,1
3232,mate,mate,VB,False,False,4
3233,mated,mate,VBD,False,False,1
3234,matter,matter,VB,False,False,7
3235,mattered,matter,VBD,False,False,1
3236,matters,matter,VBZ,False,False,3
3237,mature,mature,VB,False,False,1
3238,mature,mature,VBP,False,False,1
3239,mauled,maul,VBN,False,True,1
3240,mauling,maul,VBG,True,False,1
3241,maximized,maximize,VBN,False,True,1
3242,mean,mean,VB,False,False,10
3243,mean,mean,VB,True,False,6
3244,mean,mean,VBP,False,False,17
3245,mean,mean,VBP,True,False,7
3246,meaning,mean,VBG,False,False,3
3247,meaning,mean,VBG,True,False,2
3248,means,mean,VBZ,False,False,25
3249,means,mean,VBZ,True,False,14
3250,meant,mean,VB,False,False,1
3251,meant,mean,VBD,False,False,2
3252,meant,mean,VBD,True,False,2
3253,meant,mean,VBN,False,False,2
3254,meant,mean,VBN,True,False,1
3255,measure,measure,VB,True,False,3
3256,measure,measure,VBP,True,False,1
3257,measured,measure,VBN,False,True,1
3258,meet,meet,VB,False,False,16
3259,meet,meet,VB,True,False,26
3260,meet,meet,VBP,False,False,1
3261,meet,meet,VBP,True,False,2
3262,meeting,meet,VBG,False,False,6
3263,meeting,meet,VBG,True,False,6
3264,meets,meet,VBZ,False,False,1
3265,meets,meet,VBZ,True,False,1
3266,melded,meld,VBD,False,False,1
3267,melt,melt,VB,False,False,1
3268,melt,melt,VB,True,False,2
3269,melt,melt,VBP,True,False,1
3270,melted,melt,VBN,True,False,1
3271,melting,melt,VBG,False,False,1
3272,melting,melt,VBG,True,False,1
3273,melts,melt,VBZ,False,False,2
3274,memorializes,memorialize,VBZ,False,False,1
3275,memorized,memorize,VBN,False,False,1
3276,mention,mention,VB,False,False,3
3277,mention,mention,VB,True,False,5
3278,mention,mention,VBP,True,False,1
3279,mentioned,mention,VBD,False,False,12
3280,mentioned,mention,VBD,True,False,12
3281,mentioned,mention,VBN,False,False,3
3282,mentioned,mention,VBN,False,True,3
3283,mentioned,mention,VBN,True,False,1
3284,mentioning,mention,VBG,True,False,1
3285,mentions,mention,VBZ,True,False,1
3286,meowing,meow,VBG,False,False,3
3287,merge,merge,VB,False,False,1
3288,merge,merge,VB,True,False,1
3289,merging,merge,VBG,False,False,2
3290,mesh,mesh,VB,False,False,1
3291,messaging,message,VBG,True,False,1
3292,messed,mess,VBD,True,False,1
3293,messed,mess,VBN,True,False,3
3294,met,meet,VBD,False,False,6
3295,met,meet,VBD,True,False,5
3296,met,meet,VBN,False,False,3
3297,met,meet,VBN,False,True,1
3298,met,meet,VBN,True,False,4
3299,microwaved,microwave,VBN,False,False,1
3300,migrate,migrate,VB,False,False,1
3301,migrate,migrate,VB,True,False,1
3302,migrated,migrate,VBD,False,False,1
3303,migrated,migrate,VBN,False,False,1
3304,migrates,migrate,VBZ,False,False,1
3305,militarize,militarize,VBP,True,False,1
3306,milking,milk,VBG,True,False,1
3307,mimicking,mimic,VBG,False,False,1
3308,mind,mind,VB,False,False,6
3309,mingle,mingle,VB,False,False,1
3310,minimizing,minimize,VBG,True,False,2
3311,minted,mint,VBN,False,False,1
3312,mired,mire,VBN,False,False,1
3313,misinform,misinform,VB,False,False,1
3314,mislabeled,mislabele,VBN,False,False,1
3315,mismanaged,mismanage,VBD,True,False,1
3316,misnamed,misname,VBN,False,False,1
3317,misrepresent,misrepresent,VB,True,False,1
3318,miss,miss,VB,False,False,1
3319,miss,miss,VB,True,False,6
3320,miss,miss,VBP,True,False,1
3321,missed,miss,VBD,False,False,1
3322,missed,miss,VBD,True,False,8
3323,missed,miss,VBN,False,False,2
3324,missed,miss,VBN,False,True,1
3325,missing,miss,VBG,False,False,2
3326,missing,miss,VBG,True,False,8
3327,misstated,misstate,VBN,False,True,1
3328,mitigate,mitigate,VB,True,False,1
3329,mitigated,mitigate,VBN,False,True,1
3330,mix,mix,VB,True,False,1
3331,mixed,mix,VBN,False,False,5
3332,mixed,mix,VBN,False,True,2
3333,mixed,mix,VBN,True,False,1
3334,mobilised,mobilise,VBN,True,False,1
3335,modeling,model,VBG,True,False,1
3336,modelling,model,VBG,True,False,1
3337,moderate,moderate,VB,True,False,1
3338,modernizing,modernize,VBG,False,False,1
3339,modified,modify,VBN,False,False,2
3340,modified,modify,VBN,False,True,1
3341,modified,modify,VBN,True,False,1
3342,modify,modify,VB,True,False,1
3343,modulate,modulate,VB,True,False,1
3344,mollified,mollify,VBN,False,True,1
3345,mollifying,mollify,VBG,True,False,1
3346,monitor,monitor,VB,False,False,1
3347,monitor,monitor,VB,True,False,6
3348,monitored,monitor,VBN,False,False,1
3349,monitored,monitor,VBN,False,True,1
3350,mopping,mop,VBG,True,False,1
3351,morph,morph,VBP,False,False,1
3352,mount,mount,VB,True,False,2
3353,mount,mount,VBP,True,False,1
3354,mounted,mount,VBD,True,False,1
3355,mounting,mount,VBG,False,False,1
3356,mounting,mount,VBG,True,False,1
3357,mourning,mourn,VBG,False,False,1
3358,move,move,VB,False,False,14
3359,move,move,VB,True,False,11
3360,move,move,VBP,False,False,3
3361,move,move,VBP,True,False,1
3362,moved,move,VBD,False,False,14
3363,moved,move,VBD,True,False,2
3364,moved,move,VBN,False,False,9
3365,moved,move,VBN,False,True,2
3366,moved,move,VBN,True,False,1
3367,moves,move,VBZ,False,False,1
3368,moving,move,VBG,False,False,24
3369,moving,move,VBG,True,False,5
3370,multiplied,multiply,VBN,False,False,1
3371,munching,munch,VBG,False,False,1
3372,murder,murder,VB,False,False,1
3373,murdered,murder,VBD,True,False,2
3374,murdered,murder,VBN,False,False,1
3375,muster,muster,VB,False,False,1
3376,mutilated,mutilate,VBN,False,False,1
3377,mutilating,mutilate,VBG,True,False,2
3378,nabbed,nab,VBN,False,True,1
3379,nagged,nag,VBN,False,False,1
3380,nailed,nail,VBD,True,False,1
3381,nailed,nail,VBN,False,False,1
3382,name,name,VB,True,False,7
3383,name,name,VBN,False,False,2
3384,name,name,VBP,True,False,1
3385,named,name,VBN,False,False,13
3386,named,name,VBN,False,True,5
3387,named,name,VBN,True,False,3
3388,named,name,VBN,True,True,1
3389,naming,name,VBG,True,False,2
3390,narrowed,narrow,VBN,False,True,1
3391,narrowed,narrow,VBN,True,False,2
3392,need,need,VB,False,False,31
3393,need,need,VB,True,False,27
3394,need,need,VBP,False,False,74
3395,need,need,VBP,True,False,70
3396,needed,need,VBD,False,False,8
3397,needed,need,VBD,True,False,13
3398,needed,need,VBN,False,False,16
3399,needed,need,VBN,False,True,3
3400,needing,need,VBG,False,False,1
3401,needing,need,VBG,True,False,3
3402,needs,need,VBZ,False,False,23
3403,needs,need,VBZ,True,False,16
3404,neglected,neglect,VBD,False,False,1
3405,neglects,neglect,VBZ,True,False,1
3406,negotiate,negotiate,VB,True,False,1
3407,negotiated,negotiate,VBD,True,False,1
3408,negotiated,negotiate,VBN,False,False,6
3409,negotiated,negotiate,VBN,False,True,1
3410,negotiating,negotiate,VBG,False,False,2
3411,negotiating,negotiate,VBG,True,False,1
3412,neighboring,neighbor,VBG,False,False,2
3413,neighboring,neighbor,VBG,True,False,1
3414,neighbouring,neighbour,VBG,False,False,2
3415,nesting,nest,VBG,False,False,1
3416,nestled,nestle,VBN,False,True,1
3417,neutered,neuter,VBN,False,False,1
3418,new,new,VBD,False,False,2
3419,new,new,VBD,True,False,1
3420,nibble,nibble,VB,False,False,1
3421,nicknamed,nickname,VBN,False,True,1
3422,no,know,VB,False,False,2
3423,nominated,nominate,VBD,True,False,3
3424,nominated,nominate,VBN,True,False,1
3425,norm,norm,VB,True,False,1
3426,note,note,VB,False,False,14
3427,note,note,VB,True,False,2
3428,noted,note,VBD,False,False,5
3429,noted,note,VBD,True,False,1
3430,noted,note,VBN,False,False,2
3431,notes,note,VBZ,False,False,1
3432,notice,notice,VB,False,False,8
3433,notice,notice,VB,True,False,6
3434,notice,notice,VBP,False,False,1
3435,noticed,notice,VBD,False,False,5
3436,noticed,notice,VBD,True,False,2
3437,noticed,notice,VBN,False,False,2
3438,noticed,notice,VBN,False,True,1
3439,noticing,notice,VBG,True,False,1
3440,notified,notify,VBD,True,False,1
3441,notified,notify,VBN,False,False,1
3442,notified,notify,VBN,False,True,3
3443,notified,notify,VBN,True,False,1
3444,notify,notify,VB,True,False,6
3445,notifying,notify,VBG,True,False,1
3446,numbered,number,VBN,False,False,1
3447,numbing,numb,VBG,False,False,1
3448,nurture,nurture,VB,False,False,1
3449,nurtured,nurture,VBN,True,False,1
3450,obeying,obey,VBG,True,False,1
3451,object,object,VBP,False,False,1
3452,objects,object,VBZ,False,False,2
3453,obligated,obligate,VBN,False,True,2
3454,obligates,obligate,VBZ,True,False,1
3455,obliged,oblige,VBN,False,False,1
3456,obliterating,obliterate,VBG,True,False,1
3457,observe,observe,VB,False,False,1
3458,observe,observe,VBP,False,False,1
3459,observed,observe,VBD,False,False,1
3460,observed,observe,VBN,False,False,1
3461,observed,observe,VBN,False,True,1
3462,observes,observe,VBZ,True,False,1
3463,obtain,obtain,VB,True,False,5
3464,obtained,obtain,VBD,True,False,1
3465,obtained,obtain,VBN,False,True,1
3466,obtained,obtain,VBN,True,False,1
3467,obtaining,obtain,VBG,True,False,2
3468,occupied,occupy,VBN,False,False,2
3469,occupies,occupy,VBZ,True,False,1
3470,occupy,occupy,VB,True,False,1
3471,occur,occur,VB,False,False,7
3472,occur,occur,VBP,False,False,1
3473,occurred,occur,VBD,False,False,7
3474,occurred,occur,VBN,False,False,2
3475,occurring,occur,VBG,False,False,1
3476,offend,offend,VB,True,False,1
3477,offended,offend,VBD,True,False,1
3478,offended,offend,VBN,False,True,1
3479,offer,offer,VB,False,False,4
3480,offer,offer,VB,True,False,10
3481,offer,offer,VBP,True,False,10
3482,offered,offer,VBD,False,False,2
3483,offered,offer,VBD,True,False,7
3484,offered,offer,VBN,False,False,2
3485,offered,offer,VBN,False,True,2
3486,offered,offer,VBN,True,False,3
3487,offered,offer,VBN,True,True,1
3488,offering,offer,VBG,True,False,4
3489,offers,offer,VBZ,True,False,6
3490,officiate,officiate,VB,False,False,1
3491,officiate,officiate,VBP,False,False,1
3492,offset,offset,VB,True,False,1
3493,ok'd,ok'd,VBN,True,False,1
3494,omitted,omit,VBN,False,True,1
3495,ones,one,VBZ,False,False,1
3496,oozing,ooze,VBG,False,False,1
3497,open,open,VB,False,False,2
3498,open,open,VB,True,False,12
3499,open,open,VBP,True,False,4
3500,opened,open,VBD,False,False,4
3501,opened,open,VBD,True,False,1
3502,opened,open,VBN,False,False,3
3503,opened,open,VBN,False,True,1
3504,opening,open,VBG,False,False,5
3505,opening,open,VBG,True,False,3
3506,opens,open,VBZ,False,False,2
3507,operate,operate,VB,False,False,6
3508,operate,operate,VBP,False,False,2
3509,operated,operate,VBN,False,False,2
3510,operates,operate,VBZ,False,False,1
3511,operating,operate,VBG,False,False,7
3512,oppose,oppose,VB,False,False,2
3513,oppose,oppose,VB,True,False,3
3514,oppose,oppose,VBP,True,False,3
3515,opposed,oppose,VBD,True,False,1
3516,opposed,oppose,VBN,False,False,1
3517,opposed,oppose,VBN,True,False,2
3518,oppressed,oppress,VBN,False,False,1
3519,opted,opt,VBD,False,False,1
3520,orbiting,orbit,VBG,False,False,1
3521,order,order,VB,False,False,4
3522,order,order,VB,True,False,12
3523,order,order,VBP,False,False,3
3524,order,order,VBP,True,False,3
3525,orderd,orderd,VBP,True,False,1
3526,ordered,order,VBD,False,False,3
3527,ordered,order,VBD,True,False,13
3528,ordered,order,VBN,False,False,4
3529,ordered,order,VBN,True,False,2
3530,ordering,order,VBG,False,False,1
3531,ordering,order,VBG,True,False,1
3532,organize,organize,VB,False,False,1
3533,organize,organize,VB,True,False,2
3534,organized,organize,VBN,True,False,1
3535,organizing,organize,VBG,False,False,1
3536,originate,originate,VB,False,False,1
3537,originated,originate,VBD,False,False,1
3538,outbid,outbid,VBN,True,False,1
3539,outfitting,outfit,VBG,True,False,1
3540,outlined,outline,VBN,False,False,1
3541,outnumber,outnumber,VB,True,False,1
3542,outperformed,outperform,VBN,False,True,1
3543,outshone,outshine,VBD,True,False,1
3544,outsourcing,outsource,VBG,True,False,2
3545,over expose,expose,VB,False,False,1
3546,over power,power,VB,True,False,1
3547,over-simplifying,over-simplify,VBG,True,False,1
3548,overcharge,overcharge,VB,True,False,1
3549,overcharged,overcharge,VBN,True,False,1
3550,overcome,overcome,VB,False,False,2
3551,overcome,overcome,VB,True,False,1
3552,overcome,overcome,VBN,False,True,1
3553,overcome,overcome,VBN,True,False,1
3554,overflowing,overflow,VBG,False,False,1
3555,overheard,overhear,VBN,False,False,1
3556,overlook,overlook,VB,True,False,1
3557,overlooked,overlook,VBN,False,False,1
3558,overplayed,overplay,VBD,True,False,1
3559,overrun,overrun,VBN,False,True,1
3560,overseeing,oversee,VBG,True,False,1
3561,oversees,oversee,VBZ,True,False,1
3562,overstating,overstate,VBG,True,False,1
3563,overstay,overstay,VB,True,False,1
3564,overthrow,overthrow,VB,False,False,1
3565,overtook,overtake,VBD,True,False,1
3566,overtopped,overtop,VBN,False,False,1
3567,overwhelm,overwhelm,VB,True,False,1
3568,owe,owe,VB,False,False,1
3569,owe,owe,VB,True,False,2
3570,owes,owe,VBZ,True,False,2
3571,own,own,VB,True,False,4
3572,own,own,VBP,False,False,1
3573,own,own,VBP,True,False,5
3574,owned,own,VBD,False,False,1
3575,owned,own,VBD,True,False,3
3576,owned,own,VBN,False,False,9
3577,owned,own,VBN,False,True,2
3578,owned,own,VBN,True,False,1
3579,owning,own,VBG,False,False,1
3580,owns,own,VBZ,True,False,1
3581,pacify,pacify,VB,True,False,1
3582,pacifying,pacify,VBG,True,False,1
3583,pack,pack,VB,False,False,2
3584,pack,pack,VB,True,False,2
3585,packaged,package,VBN,False,False,1
3586,packed,pack,VBD,True,False,1
3587,packed,pack,VBN,False,False,2
3588,paddled,paddle,VBD,False,False,1
3589,paid,pay,VBD,False,False,4
3590,paid,pay,VBD,True,False,9
3591,paid,pay,VBN,False,False,3
3592,paid,pay,VBN,False,True,6
3593,paid,pay,VBN,True,False,4
3594,paid,pay,VBN,True,True,2
3595,paint,paint,VB,False,False,2
3596,paint,paint,VB,True,False,1
3597,painted,paint,VBD,True,False,1
3598,pair,pair,VB,False,False,1
3599,pairing,pair,VBG,False,False,1
3600,pale,pale,VBP,False,False,2
3601,pander,pander,VB,False,False,1
3602,panicking,panic,VBG,False,False,1
3603,panics,panic,VBZ,False,False,1
3604,paraded,parade,VBN,False,False,1
3605,pardon,pardon,VB,True,False,1
3606,park,park,VB,False,False,4
3607,parked,park,VBD,False,False,1
3608,participate,participate,VB,False,False,10
3609,participated,participate,VBD,False,False,1
3610,participated,participate,VBN,False,False,1
3611,participating,participate,VBG,False,False,3
3612,partition,partition,VB,True,False,1
3613,party,party,VB,False,False,4
3614,pass,pass,VB,False,False,5
3615,pass,pass,VB,True,False,13
3616,pass,pass,VBP,False,False,1
3617,passed,pass,VBD,False,False,4
3618,passed,pass,VBD,True,False,2
3619,passed,pass,VBN,False,False,1
3620,passed,pass,VBN,False,True,4
3621,passed,pass,VBN,True,False,1
3622,passes,pass,VBZ,False,False,3
3623,passing,pass,VBG,False,False,4
3624,passing,pass,VBG,True,False,3
3625,paste,paste,VB,False,False,1
3626,paste,paste,VB,True,False,1
3627,paste,paste,VBP,True,False,1
3628,pasted,paste,VBD,True,False,1
3629,pasted,paste,VBN,False,False,1
3630,pasted,paste,VBN,True,False,1
3631,patronized,patronize,VBN,False,False,1
3632,paving,pave,VBG,True,False,1
3633,pawing,paw,VBG,False,False,1
3634,pawn,pawn,VB,True,False,1
3635,pay,pay,VB,False,False,13
3636,pay,pay,VB,True,False,35
3637,pay,pay,VBP,False,False,7
3638,pay,pay,VBP,True,False,3
3639,payed,pay,VBD,False,False,1
3640,paying,pay,VBG,False,False,8
3641,paying,pay,VBG,True,False,7
3642,pays,pay,VBZ,False,False,2
3643,pays,pay,VBZ,True,False,3
3644,peaking,peak,VBG,True,False,1
3645,pecking,peck,VBG,False,False,1
3646,peeing,pee,VBG,False,False,3
3647,peeling,peel,VBG,False,False,1
3648,pending,pend,VBG,False,False,2
3649,penetrate,penetrate,VB,True,False,1
3650,penetrated,penetrate,VBN,True,False,1
3651,penetrates,penetrate,VBZ,True,False,1
3652,perceive,perceive,VBP,True,False,1
3653,perceived,perceive,VBN,False,True,3
3654,perceiving,perceive,VBG,True,False,1
3655,perform,perform,VB,True,False,3
3656,perform,perform,VBP,True,False,1
3657,performance,performance,VBP,True,False,1
3658,performed,perform,VBD,False,False,1
3659,performed,perform,VBD,True,False,2
3660,performed,perform,VBN,False,False,1
3661,performed,perform,VBN,False,True,2
3662,performing,perform,VBG,False,False,1
3663,performing,perform,VBG,True,False,2
3664,permeate,permeate,VBP,True,False,1
3665,permit,permit,VB,True,False,2
3666,permitted,permit,VBN,False,False,1
3667,permitted,permit,VBN,True,False,1
3668,perpetuates,perpetuate,VBZ,True,False,1
3669,personalized,personalize,VBN,False,False,2
3670,persuade,persuade,VB,True,False,1
3671,persuading,persuade,VBG,True,False,1
3672,persue,persue,VB,True,False,2
3673,pertains,pertain,VBZ,False,False,2
3674,pester,pester,VB,True,False,2
3675,pet,pet,VB,False,False,2
3676,phased,phase,VBN,False,False,1
3677,phone,phone,VB,True,False,1
3678,phoned,phone,VBD,False,False,2
3679,phoned,phone,VBD,True,False,1
3680,photographed,photograph,VBN,False,False,1
3681,pick,pick,VB,False,False,1
3682,pick,pick,VB,True,False,21
3683,pick,pick,VBP,True,False,2
3684,picked,pick,VBD,True,False,3
3685,picked,pick,VBN,False,False,3
3686,picket,picket,VB,True,False,2
3687,picking,pick,VBG,False,False,2
3688,picking,pick,VBG,True,False,4
3689,pickling,pickle,VBG,True,False,1
3690,picture,picture,VB,True,False,2
3691,pictured,picture,VBN,False,False,1
3692,pin,pin,VB,True,False,1
3693,pinning,pin,VBG,True,False,1
3694,piping,pipe,VBG,False,False,1
3695,pitched,pitch,VBN,False,False,1
3696,place,place,VB,True,False,12
3697,place,place,VBD,True,False,1
3698,placed,place,VBD,True,False,2
3699,placed,place,VBN,False,False,3
3700,placed,place,VBN,False,True,3
3701,places,place,VBZ,True,False,1
3702,placing,place,VBG,True,False,1
3703,plan,plan,VB,False,False,4
3704,plan,plan,VB,True,False,1
3705,plan,plan,VBP,False,False,14
3706,planing,plane,VBG,False,False,1
3707,planned,plan,VBD,True,False,3
3708,planned,plan,VBN,False,False,7
3709,planned,plan,VBN,True,False,1
3710,planning,plan,VBG,False,False,13
3711,planning,plan,VBG,True,False,6
3712,plans,plan,VBZ,True,False,1
3713,plant,plant,VB,True,False,2
3714,planted,plant,VBN,False,False,1
3715,play,play,VB,False,False,8
3716,play,play,VB,True,False,8
3717,play,play,VBP,False,False,3
3718,play,play,VBP,True,False,3
3719,played,play,VBD,False,False,2
3720,played,play,VBD,True,False,2
3721,played,play,VBN,False,False,2
3722,playing,play,VBG,False,False,13
3723,playing,play,VBG,True,False,8
3724,plays,play,VBZ,False,False,4
3725,plays,play,VBZ,True,False,2
3726,please,please,VBP,False,False,1
3727,pledge,pledge,VB,False,False,1
3728,pledged,pledge,VBD,False,False,4
3729,pledged,pledge,VBN,False,False,2
3730,plummet,plummet,VB,False,False,1
3731,plunder,plunder,VB,True,False,1
3732,plunge,plunge,VB,False,False,1
3733,plunged,plunge,VBN,True,False,1
3734,ply,ply,VBP,False,False,1
3735,point,point,VB,False,False,2
3736,point,point,VBP,False,False,1
3737,pointed,point,VBD,False,False,2
3738,pointed,point,VBD,True,False,1
3739,pointing,point,VBG,False,False,2
3740,pointing,point,VBG,True,False,2
3741,points,point,VBZ,False,False,1
