,WORD,LEMMA,XPOS,0
1789,presented,present,VBD,12
1790,presented,present,VBN,20
1791,preserved,preserve,VBD,1
1792,preserved,preserve,VBN,3
1793,pressed,press,VBD,2
1794,pressed,press,VBN,11
1795,pressured,pressure,VBD,2
1796,pressured,pressure,VBN,5
1797,presumed,presume,VBN,4
1798,prevailed,prevail,VBD,7
1799,prevailed,prevail,VBN,1
1800,prevented,prevent,VBD,7
1801,prevented,prevent,VBN,9
1802,priced,price,VBD,5
1803,priced,price,VBN,260
1804,primed,prime,VBN,2
1805,printed,print,VBD,2
1806,printed,print,VBN,11
1807,privatized,privatize,VBN,5
1808,prized,prize,VBN,3
1809,proceeded,proceed,VBD,5
1810,processed,process,VBD,1
1811,processed,process,VBN,10
1812,proclaimed,proclaim,VBD,6
1813,produced,produce,VBD,47
1814,produced,produce,VBN,73
1815,professed,profess,VBD,1
1816,professed,profess,VBN,1
1817,proffered,proffer,VBD,1
1818,proffered,proffer,VBN,1
1819,profited,profit,VBD,2
1820,profited,profit,VBN,1
1821,programmed,program,VBN,3
1822,progressed,progress,VBD,4
1823,progressed,progress,VBN,1
1824,prohibited,prohibit,VBD,2
1825,prohibited,prohibit,VBN,10
1826,projected,project,VBD,9
1827,projected,project,VBN,18
1828,prolonged,prolong,VBN,8
1829,promised,promise,VBD,20
1830,promised,promise,VBN,19
1831,promoted,promote,VBD,1
1832,promoted,promote,VBN,5
1833,prompted,prompt,VBD,30
1834,prompted,prompt,VBN,14
1835,pronounced,pronounce,VBD,2
1836,pronounced,pronounce,VBN,2
1837,propelled,propel,VBD,4
1838,propelled,propel,VBN,3
1839,proposed,propose,VBD,45
1840,proposed,propose,VBN,168
1841,propped,prop,VBD,2
1842,propped,prop,VBN,1
1843,prosecuted,prosecute,VBD,3
1844,prosecuted,prosecute,VBN,3
1845,protected,protect,VBD,3
1846,protected,protect,VBN,21
1847,protested,protest,VBD,3
1848,protested,protest,VBN,2
1849,proved,prove,VBD,17
1850,proved,prove,VBN,13
1851,proven,prove,VBN,9
1852,provided,provide,VBD,37
1853,provided,provide,VBN,56
1854,provoked,provoke,VBD,2
1855,provoked,provoke,VBN,4
1856,publicized,publicize,VBN,8
1857,published,publish,VBD,4
1858,published,publish,VBN,35
1859,pulled,pull,VBD,28
1860,pulled,pull,VBN,15
1861,pummeled,pummel,VBD,1
1862,pummeled,pummel,VBN,1
1863,pumped,pump,VBD,4
1864,pumped,pump,VBN,4
1865,punished,punish,VBN,2
1866,purchased,purchase,VBD,28
1867,purchased,purchase,VBN,43
1868,purged,purge,VBD,1
1869,purged,purge,VBN,2
1870,pursued,pursue,VBD,4
1871,pursued,pursue,VBN,8
1872,pushed,push,VBD,19
1873,pushed,push,VBN,30
1874,put,put,VBD,77
1875,put,put,VBN,81
1876,puzzled,puzzle,VBD,2
1877,puzzled,puzzle,VBN,3
1878,quadrupled,quadruple,VBD,1
1879,quadrupled,quadruple,VBN,2
1880,qualified,qualify,VBD,2
1881,qualified,qualify,VBN,6
1882,quashed,quash,VBD,3
1883,quashed,quash,VBN,1
1884,questioned,question,VBD,15
1885,questioned,question,VBN,1
1886,quieted,quiet,VBD,2
1887,quieted,quiet,VBN,3
1888,quipped,quip,VBD,3
1889,quit,quit,VBD,8
1890,quit,quit,VBN,1
1891,quoted,quote,VBD,5
1892,quoted,quote,VBN,97
1893,racked,rack,VBD,3
1894,racked,rack,VBN,4
1895,raged,rage,VBD,1
1896,raged,rage,VBN,1
1897,raided,raid,VBD,1
1898,raided,raid,VBN,1
1899,rained,rain,VBD,3
1900,raised,raise,VBD,84
1901,raised,raise,VBN,81
1902,rallied,rally,VBD,27
1903,rallied,rally,VBN,2
1904,ran,run,VBD,44
1905,ranged,range,VBD,12
1906,ranged,range,VBN,5
1907,ranked,rank,VBD,6
1908,ranked,rank,VBN,2
1909,raped,rape,VBD,2
1910,raped,rape,VBN,2
1911,rated,rate,VBD,3
1912,rated,rate,VBN,41
1913,ratified,ratify,VBD,4
1914,ratified,ratify,VBN,3
1915,rattled,rattle,VBD,1
1916,rattled,rattle,VBN,4
1917,ravaged,ravage,VBN,3
1918,re-elected,re-elect,VBD,1
1919,re-elected,re-elect,VBN,2
1920,reached,reach,VBD,60
1921,reached,reach,VBN,121
1922,reacted,react,VBD,20
1923,reacted,react,VBN,4
1924,read,read,VBD,14
1925,read,read,VBN,13
1926,realized,realize,VBD,17
1927,realized,realize,VBN,13
1928,reaped,reap,VBD,1
1929,reaped,reap,VBN,2
1930,reappointed,reappoint,VBN,2
1931,reappraised,reappraise,VBD,1
1932,reappraised,reappraise,VBN,1
1933,reasoned,reason,VBD,5
1934,reasoned,reason,VBN,1
1935,reassigned,reassign,VBD,3
1936,reassigned,reassign,VBN,2
1937,reassured,reassure,VBD,1
1938,reassured,reassure,VBN,4
1939,rebounded,rebound,VBD,23
1940,rebounded,rebound,VBN,4
1941,rebuffed,rebuff,VBD,2
1942,rebuffed,rebuff,VBN,7
1943,recalled,recall,VBD,7
1944,recalled,recall,VBN,1
1945,recanted,recant,VBD,1
1946,recanted,recant,VBN,1
1947,received,receive,VBD,146
1948,received,receive,VBN,97
1949,reclassified,reclassify,VBD,2
1950,recognized,recognize,VBD,6
1951,recognized,recognize,VBN,20
1952,recommended,recommend,VBD,16
1953,recommended,recommend,VBN,12
1954,reconsidered,reconsider,VBN,2
1955,reconstructed,reconstruct,VBD,1
1956,reconstructed,reconstruct,VBN,1
1957,recorded,record,VBD,12
1958,recorded,record,VBN,24
1959,recounted,recount,VBD,1
1960,recounted,recount,VBN,1
1961,recovered,recover,VBD,26
1962,recovered,recover,VBN,9
1963,recruited,recruit,VBD,2
1964,recruited,recruit,VBN,3
1965,recycled,recycle,VBN,3
1966,redeemed,redeem,VBN,14
1967,redesigned,redesign,VBD,1
1968,redesigned,redesign,VBN,3
1969,reduced,reduce,VBD,44
1970,reduced,reduce,VBN,82
1971,reeled,reel,VBD,2
1972,reeled,reel,VBN,1
1973,referred,refer,VBD,15
1974,referred,refer,VBN,6
1975,refinanced,refinance,VBD,1
1976,refinanced,refinance,VBN,2
1977,refined,refine,VBN,4
1978,reflected,reflect,VBD,45
1979,reflected,reflect,VBN,16
1980,refocused,refocus,VBD,1
1981,refocused,refocus,VBN,2
1982,reformulated,reformulate,VBN,5
1983,refurbished,refurbish,VBN,2
1984,refused,refuse,VBD,38
1985,refused,refuse,VBN,17
1986,refuted,refute,VBD,2
1987,regained,regain,VBD,5
1988,regained,regain,VBN,4
1989,regarded,regard,VBD,3
1990,regarded,regard,VBN,15
1991,registered,register,VBD,10
1992,registered,register,VBN,19
1993,regulated,regulate,VBN,13
1994,reigned,reign,VBD,2
1995,reignited,reignite,VBD,1
1996,reignited,reignite,VBN,2
1997,reinforced,reinforce,VBD,5
1998,reinforced,reinforce,VBN,1
1999,reinstated,reinstate,VBD,2
2000,reinstated,reinstate,VBN,2
2001,reinvested,reinvest,VBD,1
2002,reinvested,reinvest,VBN,5
2003,reiterated,reiterate,VBD,10
2004,rejected,reject,VBD,51
2005,rejected,reject,VBN,36
2006,related,relate,VBD,4
2007,related,relate,VBN,110
2008,relaxed,relax,VBD,1
2009,relaxed,relax,VBN,2
2010,relayed,relay,VBD,2
2011,released,release,VBD,13
2012,released,release,VBN,61
2013,relied,rely,VBD,3
2014,relied,rely,VBN,7
2015,relieved,relieve,VBD,1
2016,relieved,relieve,VBN,9
2017,relinquished,relinquish,VBD,1
2018,relinquished,relinquish,VBN,2
2019,relocated,relocate,VBD,1
2020,relocated,relocate,VBN,1
2021,remained,remain,VBD,57
2022,remained,remain,VBN,9
2023,remarked,remark,VBD,5
2024,remarked,remark,VBN,1
2025,remembered,remember,VBD,3
2026,remembered,remember,VBN,4
2027,reminded,remind,VBD,6
2028,reminded,remind,VBN,1
2029,removed,remove,VBD,5
2030,removed,remove,VBN,15
2031,renamed,rename,VBD,2
2032,renamed,rename,VBN,5
2033,rendered,render,VBD,1
2034,rendered,render,VBN,3
2035,renegotiated,renegotiate,VBN,3
2036,renewed,renew,VBD,4
2037,renewed,renew,VBN,26
2038,renowned,renown,VBN,1
2039,reoffered,reoffer,VBN,6
2040,reopened,reopen,VBD,7
2041,reopened,reopen,VBN,7
2042,reorganized,reorganize,VBN,4
2043,repaid,repay,VBD,1
2044,repaid,repay,VBN,12
2045,repainted,repaint,VBN,2
2046,repaired,repair,VBD,1
2047,repaired,repair,VBN,6
2048,repassed,repass,VBN,2
2049,repeated,repeat,VBD,9
2050,repeated,repeat,VBN,13
2051,replaced,replace,VBD,16
2052,replaced,replace,VBN,21
2053,replenished,replenish,VBN,3
2054,replied,reply,VBD,13
2055,replied,reply,VBN,1
2056,reported,report,VBD,363
2057,reported,report,VBN,129
2058,represented,represent,VBD,23
2059,represented,represent,VBN,16
2060,repurchase,repurchase,VBD,5
2061,repurchase,repurchase,VBN,5
2062,repurchased,repurchase,VBD,2
2063,repurchased,repurchase,VBN,2
2064,reputed,repute,VBN,1
2065,requested,request,VBD,14
2066,requested,request,VBN,15
2067,required,require,VBD,17
2068,required,require,VBN,99
2069,rescheduled,reschedule,VBD,2
2070,rescheduled,reschedule,VBN,2
2071,rescinded,rescind,VBD,2
2072,rescued,rescue,VBD,2
2073,researched,research,VBN,2
2074,reserved,reserve,VBD,2
2075,reserved,reserve,VBN,5
2076,resigned,resign,VBD,88
2077,resigned,resign,VBN,7
2078,resisted,resist,VBD,5
2079,resisted,resist,VBN,8
2080,resold,resell,VBN,2
2081,resolved,resolve,VBD,2
2082,resolved,resolve,VBN,27
2083,respected,respect,VBD,1
2084,respected,respect,VBN,7
2085,responded,respond,VBD,28
2086,responded,respond,VBN,5
2087,restarted,restart,VBD,2
2088,restarted,restart,VBN,2
2089,restated,restate,VBD,1
2090,restated,restate,VBN,16
2091,restored,restore,VBD,5
2092,restored,restore,VBN,15
2093,restrained,restrain,VBD,1
2094,restrained,restrain,VBN,2
2095,restricted,restrict,VBN,19
2096,restructured,restructure,VBD,3
2097,restructured,restructure,VBN,15
2098,restyled,restyle,VBN,2
2099,resulted,result,VBD,29
2100,resulted,result,VBN,15
2101,resumed,resume,VBD,14
2102,resumed,resume,VBN,5
2103,resurfaced,resurface,VBD,2
2104,resurfaced,resurface,VBN,1
2105,resurrected,resurrect,VBD,1
2106,resurrected,resurrect,VBN,1
2107,retained,retain,VBD,17
2108,retained,retain,VBN,10
2109,retired,retire,VBD,13
2110,retired,retire,VBN,13
2111,retreated,retreat,VBD,9
2112,retreated,retreat,VBN,2
2113,retrieved,retrieve,VBD,1
2114,retrieved,retrieve,VBN,1
2115,returned,return,VBD,31
2116,returned,return,VBN,28
2117,revamped,revamp,VBD,1
2118,revamped,revamp,VBN,10
2119,revealed,reveal,VBD,6
2120,revealed,reveal,VBN,2
2121,reversed,reverse,VBD,8
2122,reversed,reverse,VBN,5
2123,reviewed,review,VBD,1
2124,reviewed,review,VBN,8
2125,revised,revise,VBD,7
2126,revised,revise,VBN,53
2127,revived,revive,VBD,1
2128,revived,revive,VBN,14
2129,revoked,revoke,VBN,5
2130,rewarded,reward,VBN,4
2131,rewritten,rewrite,VBN,2
2132,rid,rid,VBD,1
2133,rid,rid,VBN,1
2134,ripped,rip,VBD,3
2135,ripped,rip,VBN,3
2136,risen,rise,VBN,38
2137,risked,risk,VBD,3
2138,riveted,rivet,VBD,1
2139,riveted,rivet,VBN,1
2140,roamed,roam,VBD,2
2141,robbed,rob,VBN,6
2142,rocked,rock,VBD,3
2143,rocked,rock,VBN,4
2144,rocketed,rocket,VBD,2
2145,rode,ride,VBD,5
2146,rolled,roll,VBD,9
2147,rolled,roll,VBN,9
2148,rooted,root,VBN,5
2149,rose,rise,VBD,808
2150,rounded,round,VBD,1
2151,rounded,round,VBN,1
2152,routed,route,VBN,3
2153,ruined,ruin,VBN,2
2154,ruled,rule,VBD,30
2155,ruled,rule,VBN,19
2156,ruminated,ruminate,VBD,1
2157,ruminated,ruminate,VBN,1
2158,rumored,rumor,VBD,1
2159,rumored,rumor,VBN,20
2160,run,run,VBD,2
2161,run,run,VBN,50
2162,ruptured,rupture,VBD,3
2163,ruptured,rupture,VBN,1
2164,rushed,rush,VBD,12
2165,rushed,rush,VBN,6
2166,saddled,saddle,VBD,1
2167,saddled,saddle,VBN,3
2168,sagged,sag,VBD,6
2169,sagged,sag,VBN,1
2170,said,say,VBD,7039
2171,said,say,VBN,93
2172,sailed,sail,VBD,2
2173,salvaged,salvage,VBN,4
2174,sampled,sample,VBN,2
2175,sanctioned,sanction,VBN,3
2176,sang,sing,VBD,7
2177,sank,sink,VBD,20
2178,sat,sit,VBD,21
2179,sat,sit,VBN,5
2180,satisfied,satisfy,VBD,1
2181,satisfied,satisfy,VBN,8
2182,saturated,saturate,VBD,1
2183,saturated,saturate,VBN,1
2184,saved,save,VBD,4
2185,saved,save,VBN,8
2186,saw,see,VBD,81
2187,scaled,scale,VBD,2
2188,scaled,scale,VBN,8
2189,scared,scare,VBD,2
2190,scared,scare,VBN,9
2191,scattered,scatter,VBN,6
2192,scheduled,schedule,VBD,4
2193,scheduled,schedule,VBN,133
2194,scored,score,VBD,5
2195,scored,score,VBN,2
2196,scrambled,scramble,VBD,12
2197,scrambled,scramble,VBN,1
2198,scrapped,scrap,VBD,4
2199,scrapped,scrap,VBN,6
2200,screamed,scream,VBD,3
2201,scuttled,scuttle,VBD,3
2202,scuttled,scuttle,VBN,2
2203,sealed,seal,VBD,1
2204,sealed,seal,VBN,2
2205,searched,search,VBD,7
2206,seated,seat,VBN,5
2207,secured,secure,VBD,2
2208,secured,secure,VBN,22
2209,seemed,seem,VBD,61
2210,seemed,seem,VBN,7
2211,seen,see,VBN,136
2212,segregated,segregate,VBD,1
2213,seized,seize,VBD,8
2214,seized,seize,VBN,9
2215,selected,select,VBD,5
2216,selected,select,VBN,24
2217,sent,send,VBD,73
2218,sent,send,VBN,50
2219,sentenced,sentence,VBD,1
2220,sentenced,sentence,VBN,17
2221,separated,separate,VBN,1
2222,served,serve,VBD,25
2223,served,serve,VBN,27
2224,set,set,VBD,62
2225,set,set,VBN,149
2226,settled,settle,VBD,32
2227,settled,settle,VBN,39
2228,severed,sever,VBD,1
2229,severed,sever,VBN,3
2230,shaken,shake,VBN,10
2231,shaped,shape,VBN,3
2232,shared,share,VBD,4
2233,shared,share,VBN,14
2234,shattered,shatter,VBD,3
2235,shattered,shatter,VBN,3
2236,shaved,shave,VBD,2
2237,shaved,shave,VBN,1
2238,shed,shed,VBD,6
2239,shed,shed,VBN,3
2240,shelled,shell,VBD,2
2241,sheltered,shelter,VBN,1
2242,shelved,shelve,VBD,2
2243,shied,shy,VBD,2
2244,shied,shy,VBN,2
2245,shielded,shield,VBD,1
2246,shielded,shield,VBN,1
2247,shifted,shift,VBD,3
2248,shifted,shift,VBN,5
2249,shipped,ship,VBD,2
2250,shipped,ship,VBN,20
2251,shocked,shock,VBD,1
2252,shocked,shock,VBN,4
2253,shook,shake,VBD,13
2254,shot,shoot,VBD,15
2255,shot,shoot,VBN,6
2256,shouted,shout,VBD,11
2257,showed,show,VBD,124
2258,showed,show,VBN,3
2259,shown,show,VBN,57
2260,shrank,shrink,VBD,7
2261,shredded,shred,VBD,1
2262,shrugged,shrug,VBD,2
2263,shunned,shun,VBD,3
2264,shut,shut,VBD,13
2265,shut,shut,VBN,11
2266,shuttered,shutter,VBD,1
2267,shuttled,shuttle,VBD,1
2268,shuttled,shuttle,VBN,1
2269,sided,side,VBD,1
2270,sided,side,VBN,1
2271,sidelined,sideline,VBN,3
2272,signaled,signal,VBD,17
2273,signaled,signal,VBN,7
2274,signed,sign,VBD,57
2275,signed,sign,VBN,41
2276,singled,single,VBD,3
2277,singled,single,VBN,5
2278,siphoned,siphon,VBD,1
2279,siphoned,siphon,VBN,3
2280,sipped,sip,VBD,2
2281,situated,situate,VBN,2
2282,skewed,skew,VBN,2
2283,skid,skid,VBD,1
2284,skidded,skid,VBD,10
2285,skidded,skid,VBN,1
2286,skyrocketed,skyrocket,VBD,3
2287,skyrocketed,skyrocket,VBN,3
2288,slackened,slacken,VBD,1
2289,slackened,slacken,VBN,3
2290,slain,slay,VBN,2
2291,slammed,slam,VBD,4
2292,slapped,slap,VBD,3
2293,slapped,slap,VBN,1
2294,slashed,slash,VBD,12
2295,slashed,slash,VBN,7
2296,slated,slate,VBD,1
2297,slated,slate,VBN,15
2298,slept,sleep,VBD,4
2299,slid,slide,VBD,40
2300,slid,slide,VBN,1
2301,slipped,slip,VBD,48
2302,slipped,slip,VBN,7
2303,slowed,slow,VBD,18
2304,slowed,slow,VBN,10
2305,slumped,slump,VBD,6
2306,slumped,slump,VBN,5
2307,smashed,smash,VBD,1
2308,smashed,smash,VBN,1
2309,smiled,smile,VBD,5
2310,snagged,snag,VBN,3
2311,snapped,snap,VBD,8
2312,snapped,snap,VBN,6
2313,sneaked,sneak,VBD,3
2314,sniffed,sniff,VBD,2
2315,snowballed,snowball,VBD,3
2316,soared,soar,VBD,53
2317,soared,soar,VBN,12
2318,socalled,socall,VBN,2
2319,softened,soften,VBD,1
2320,softened,soften,VBN,2
2321,sold,sell,VBD,152
2322,sold,sell,VBN,326
2323,solicited,solicit,VBN,3
2324,solved,solve,VBD,3
2325,solved,solve,VBN,8
2326,sought,seek,VBD,35
2327,sought,seek,VBN,45
2328,sounded,sound,VBD,5
2329,sounded,sound,VBN,1
2330,spared,spare,VBD,1
2331,spared,spare,VBN,3
2332,sparked,spark,VBD,8
2333,sparked,spark,VBN,10
2334,spawned,spawn,VBD,3
2335,spawned,spawn,VBN,5
2336,spearheaded,spearhead,VBD,2
2337,spearheaded,spearhead,VBN,1
2338,specialized,specialize,VBN,4
2339,specified,specify,VBD,1
2340,specified,specify,VBN,20
2341,speculated,speculate,VBD,13
2342,speculated,speculate,VBN,5
2343,sped,speed,VBD,1
2344,sped,speed,VBN,1
2345,spent,spend,VBD,56
2346,spent,spend,VBN,51
2347,spiked,spike,VBN,1
2348,spilled,spill,VBD,3
2349,spilled,spill,VBN,1
2350,spirited,spirit,VBN,1
2351,split,split,VBD,9
2352,split,split,VBN,11
2353,spoiled,spoil,VBD,1
2354,spoke,speak,VBD,18
2355,spoken,speak,VBN,9
2356,sponsored,sponsor,VBD,2
2357,sponsored,sponsor,VBN,10
2358,spooked,spook,VBD,2
2359,spooked,spook,VBN,7
2360,spotted,spot,VBD,6
2361,spotted,spot,VBN,2
2362,spread,spread,VBD,10
2363,spread,spread,VBN,19
2364,sprung,spring,VBN,3
2365,spun,spin,VBD,3
2366,spun,spin,VBN,7
2367,spurned,spurn,VBD,4
2368,spurned,spurn,VBN,1
2369,spurred,spur,VBD,6
2370,spurred,spur,VBN,10
2371,spurted,spurt,VBD,2
2372,spurted,spurt,VBN,1
2373,squared,square,VBD,1
2374,squared,square,VBN,1
2375,squeezed,squeeze,VBD,5
2376,squeezed,squeeze,VBN,14
2377,stabbed,stab,VBD,2
2378,stabbed,stab,VBN,3
2379,stabilized,stabilize,VBD,5
2380,stabilized,stabilize,VBN,6
2381,stacked,stack,VBN,5
2382,staged,stage,VBD,10
2383,staged,stage,VBN,1
2384,staggered,stagger,VBD,1
2385,staid,staid,VBN,1
2386,stalked,stalk,VBN,2
2387,stalled,stall,VBD,1
2388,stalled,stall,VBN,13
2389,stampeded,stampede,VBN,2
2390,started,start,VBD,110
2391,started,start,VBN,40
2392,starved,starve,VBN,2
2393,stated,state,VBD,8
2394,stated,state,VBN,16
2395,stationed,station,VBN,2
2396,stayed,stay,VBD,16
2397,stayed,stay,VBN,4
2398,steadied,steady,VBD,2
2399,steadied,steady,VBN,1
2400,steered,steer,VBD,3
2401,steered,steer,VBN,2
2402,stemmed,stem,VBD,17
2403,stemmed,stem,VBN,1
2404,stepped,step,VBD,19
2405,stepped,step,VBN,6
2406,sterilized,sterilize,VBN,2
2407,stewed,stew,VBD,1
2408,stimulated,stimulate,VBN,3
2409,stipulated,stipulate,VBD,2
2410,stirred,stir,VBD,4
2411,stole,steal,VBD,2
2412,stolen,steal,VBN,19
2413,stood,stand,VBD,32
2414,stood,stand,VBN,1
2415,stopped,stop,VBD,41
2416,stopped,stop,VBN,23
2417,strained,strain,VBN,3
2418,stranded,strand,VBN,2
2419,strapped,strap,VBD,1
2420,strapped,strap,VBN,7
2421,streamed,stream,VBD,3
2422,strengthened,strengthen,VBD,9
2423,strengthened,strengthen,VBN,5
2424,stressed,stress,VBD,14
2425,stressed,stress,VBN,2
2426,stretched,stretch,VBD,2
2427,stretched,stretch,VBN,7
2428,stricken,stricken,VBN,4
2429,stripped,strip,VBD,5
2430,stripped,strip,VBN,11
2431,struck,strike,VBD,20
2432,struck,strike,VBN,10
2433,structured,structure,VBD,1
2434,structured,structure,VBN,12
2435,struggled,struggle,VBD,6
2436,struggled,struggle,VBN,4
2437,stuck,stick,VBD,8
2438,stuck,stick,VBN,11
2439,studied,study,VBD,7
2440,studied,study,VBN,14
2441,stumbled,stumble,VBD,2
2442,stumbled,stumble,VBN,2
2443,stung,sting,VBN,2
2444,stunned,stun,VBD,6
2445,stunned,stun,VBN,2
2446,stymied,stymie,VBN,3
2447,subdued,subdue,VBN,5
2448,subjected,subject,VBN,6
2449,submitted,submit,VBD,8
2450,submitted,submit,VBN,22
2451,subordinated,subordinate,VBD,4
2452,subordinated,subordinate,VBN,32
2453,subsided,subside,VBD,1
2454,subsided,subside,VBN,1
2455,subsidized,subsidize,VBN,7
2456,substituted,substitute,VBD,2
2457,substituted,substitute,VBN,2
2458,subtitled,subtitle,VBN,2
2459,subtracted,subtract,VBD,1
2460,subtracted,subtract,VBN,1
2461,succeeded,succeed,VBD,8
2462,succeeded,succeed,VBN,23
2463,sued,sue,VBD,17
2464,sued,sue,VBN,13
2465,suffered,suffer,VBD,33
2466,suffered,suffer,VBN,21
2467,suggested,suggest,VBD,43
2468,suggested,suggest,VBN,18
2469,suited,suit,VBN,3
2470,summed,sum,VBD,3
2471,summoned,summon,VBD,2
2472,summoned,summon,VBN,6
2473,sung,sing,VBN,3
2474,sunk,sink,VBN,6
2475,supervised,supervise,VBD,2
2476,supervised,supervise,VBN,1
2477,supplied,supply,VBD,5
2478,supplied,supply,VBN,11
2479,supported,support,VBD,17
2480,supported,support,VBN,26
2481,supposed,suppose,VBD,2
2482,supposed,suppose,VBN,41
2483,suppressed,suppress,VBD,1
2484,suppressed,suppress,VBN,2
2485,surfaced,surface,VBD,8
2486,surfaced,surface,VBN,6
2487,surged,surge,VBD,59
2488,surged,surge,VBN,6
2489,surpassed,surpass,VBD,1
2490,surpassed,surpass,VBN,1
2491,surprised,surprise,VBD,11
2492,surprised,surprise,VBN,21
2493,surrendered,surrender,VBD,6
2494,surrendered,surrender,VBN,2
2495,surrounded,surround,VBN,7
2496,surveyed,survey,VBD,3
2497,surveyed,survey,VBN,23
2498,survived,survive,VBD,7
2499,survived,survive,VBN,4
2500,suspected,suspect,VBD,2
2501,suspected,suspect,VBN,5
2502,suspended,suspend,VBD,21
2503,suspended,suspend,VBN,39
2504,sustained,sustain,VBD,15
2505,sustained,sustain,VBN,20
2506,swallowed,swallow,VBN,4
2507,swamped,swamp,VBD,2
2508,swamped,swamp,VBN,5
2509,swayed,sway,VBN,2
2510,sweat,sweat,VBD,1
2511,sweetened,sweeten,VBD,6
2512,sweetened,sweeten,VBN,9
2513,swelled,swell,VBD,6
2514,swelled,swell,VBN,3
2515,swept,sweep,VBD,2
2516,swept,sweep,VBN,2
2517,switched,switch,VBD,11
2518,switched,switch,VBN,9
2519,sworn,swear,VBN,5
2520,swung,swing,VBD,3
2521,swung,swing,VBN,1
2522,syndicated,syndicate,VBN,5
2523,tacked,tack,VBD,7
2524,tailored,tailor,VBN,5
2525,tainted,taint,VBN,3
2526,taken,take,VBN,193
2527,talked,talk,VBD,12
2528,talked,talk,VBN,8
2529,tangled,tangle,VBN,2
2530,taped,tape,VBD,3
2531,taped,tape,VBN,8
2532,tapped,tap,VBD,3
2533,tapped,tap,VBN,5
2534,targeted,target,VBD,2
2535,targeted,target,VBN,19
2536,tarnished,tarnish,VBD,1
2537,tarnished,tarnish,VBN,3
2538,taught,teach,VBD,11
2539,taught,teach,VBN,3
2540,taxed,tax,VBD,1
2541,taxed,tax,VBN,5
2542,teamed,team,VBD,2
2543,telegraphed,telegraph,VBD,2
2544,televised,televise,VBN,6
2545,tempered,temper,VBN,2
2546,tended,tend,VBD,3
2547,tended,tend,VBN,2
2548,tendered,tender,VBD,1
2549,tendered,tender,VBN,20
2550,termed,term,VBD,8
2551,termed,term,VBN,4
2552,terminated,terminate,VBD,8
2553,terminated,terminate,VBN,7
2554,tested,test,VBD,6
2555,tested,test,VBN,13
2556,testified,testify,VBD,10
2557,theorized,theorize,VBD,2
2558,thinned,thin,VBN,2
2559,thought,think,VBD,85
2560,thought,think,VBN,36
2561,threatened,threaten,VBD,19
2562,threatened,threaten,VBN,23
2563,threw,throw,VBD,15
2564,thrown,throw,VBN,13
2565,thrust,thrust,VBD,1
2566,thrust,thrust,VBN,1
2567,thwarted,thwart,VBD,1
2568,thwarted,thwart,VBN,5
2569,tied,tie,VBD,8
2570,tied,tie,VBN,38
2571,tightened,tighten,VBD,5
2572,tightened,tighten,VBN,2
2573,tilted,tilt,VBN,1
2574,timed,time,VBD,1
2575,timed,time,VBN,2
2576,tired,tire,VBN,1
2577,titled,title,VBD,1
2578,titled,title,VBN,7
2579,told,tell,VBD,182
2580,told,tell,VBN,45
2581,took,take,VBD,271
2582,topped,top,VBD,14
2583,topped,top,VBN,4
2584,toppled,topple,VBD,3
2585,toppled,topple,VBN,2
2586,torched,torch,VBD,1
2587,torched,torch,VBN,1
2588,tore,tear,VBD,3
2589,torn,tear,VBN,5
2590,tossed,toss,VBD,3
2591,tossed,toss,VBN,2
2592,totaled,total,VBD,86
2593,totaled,total,VBN,3
2594,touched,touch,VBD,3
2595,touched,touch,VBN,5
2596,toured,tour,VBD,2
2597,touted,tout,VBD,5
2598,touted,tout,VBN,2
2599,traced,trace,VBD,2
2600,traced,trace,VBN,2
2601,tracked,track,VBD,2
2602,tracked,track,VBN,9
2603,traded,trade,VBD,36
2604,traded,trade,VBN,95
2605,trailed,trail,VBD,6
2606,trailed,trail,VBN,2
2607,trained,train,VBN,7
2608,trampled,trample,VBN,1
2609,transferred,transfer,VBD,6
2610,transferred,transfer,VBN,20
2611,transformed,transform,VBD,2
2612,transformed,transform,VBN,5
2613,translated,translate,VBN,14
2614,transmitted,transmit,VBD,2
2615,transmitted,transmit,VBN,2
2616,transplanted,transplant,VBN,1
2617,transported,transport,VBD,1
2618,transported,transport,VBN,2
2619,trapped,trap,VBN,5
2620,traumatized,traumatize,VBD,1
2621,traumatized,traumatize,VBN,1
2622,traveled,travel,VBD,5
2623,traveled,travel,VBN,2
2624,treated,treat,VBD,2
2625,treated,treat,VBN,11
2626,tried,try,VBD,50
2627,tried,try,VBN,26
2628,triggered,trigger,VBD,24
2629,triggered,trigger,VBN,27
2630,trimmed,trim,VBD,8
2631,trimmed,trim,VBN,6
2632,tripled,triple,VBD,5
2633,tripled,triple,VBN,7
2634,triumphed,triumph,VBD,2
2635,trotted,trot,VBD,1
2636,trotted,trot,VBN,1
2637,troubled,trouble,VBD,2
2638,troubled,trouble,VBN,26
2639,troughed,trough,VBD,2
2640,trusted,trust,VBD,4
2641,trusted,trust,VBN,2
2642,tucked,tuck,VBD,1
2643,tucked,tuck,VBN,2
2644,tumbled,tumble,VBD,52
2645,tuned,tune,VBN,4
2646,turned,turn,VBD,86
2647,turned,turn,VBN,55
2648,twisted,twist,VBN,2
2649,unconsolidated,unconsolidate,VBD,1
2650,unconsolidated,unconsolidate,VBN,2
2651,uncovered,uncover,VBD,4
2652,uncovered,uncover,VBN,7
