,word,lemma,ptb_pos,has_dobj,has_nsubjpass,count
7108,licensed,license,VBN,True,False,2
7109,licenses,license,VBZ,True,False,4
7110,licensing,license,VBG,True,False,2
7111,licking,lick,VBG,True,False,2
7112,lie,lie,VB,False,False,7
7113,lie,lie,VBP,False,False,5
7114,lied,lie,VBD,False,False,2
7115,lies,lie,VBZ,False,False,26
7116,lift,lift,VB,True,False,18
7117,lift,lift,VBP,True,False,1
7118,lifted,lift,VBD,True,False,6
7119,lifted,lift,VBN,False,False,2
7120,lifted,lift,VBN,False,True,7
7121,lifted,lift,VBN,True,False,5
7122,lifting,lift,VBG,True,False,5
7123,lifts,lift,VBZ,True,False,1
7124,light,light,VB,False,False,1
7125,light,light,VB,True,False,1
7126,lighted,light,VBN,False,False,2
7127,lighten,lighten,VB,False,False,1
7128,lighten,lighten,VB,True,False,1
7129,lightened,lighten,VBD,False,False,1
7130,lightening,lighten,VBG,False,False,1
7131,lighting,light,VBG,False,False,1
7132,lighting,light,VBG,True,False,1
7133,like,like,VB,False,False,51
7134,like,like,VB,True,False,17
7135,like,like,VBP,False,False,17
7136,like,like,VBP,True,False,8
7137,liked,like,VBD,True,False,5
7138,liked,like,VBN,False,False,1
7139,likened,liken,VBD,True,False,2
7140,likened,liken,VBN,False,True,1
7141,likes,like,VBZ,False,False,5
7142,likes,like,VBZ,True,False,10
7143,limit,limit,VB,False,False,1
7144,limit,limit,VB,True,False,34
7145,limit,limit,VBP,True,False,6
7146,limited,limit,VBD,False,False,1
7147,limited,limit,VBD,True,False,4
7148,limited,limit,VBN,False,False,27
7149,limited,limit,VBN,False,True,23
7150,limited,limit,VBN,True,False,2
7151,limiting,limit,VBG,False,False,1
7152,limiting,limit,VBG,True,False,15
7153,limits,limit,VBZ,False,False,1
7154,limits,limit,VBZ,True,False,6
7155,limping,limp,VBG,False,False,1
7156,line,line,VB,False,False,1
7157,line,line,VB,True,False,5
7158,line,line,VBP,True,False,1
7159,lined,line,VBD,False,False,3
7160,lined,line,VBN,False,False,1
7161,lined,line,VBN,False,True,4
7162,lined,line,VBN,True,False,1
7163,linger,linger,VB,False,False,3
7164,lingering,linger,VBG,False,False,4
7165,lingers,linger,VBZ,False,False,2
7166,lining,line,VBG,False,False,3
7167,link,link,VB,True,False,8
7168,link,link,VBP,True,False,2
7169,linked,link,VBD,False,False,2
7170,linked,link,VBD,True,False,4
7171,linked,link,VBN,False,False,12
7172,linked,link,VBN,False,True,15
7173,linked,link,VBN,True,False,1
7174,linking,link,VBG,False,False,3
7175,linking,link,VBG,True,False,9
7176,links,link,VBZ,True,False,3
7177,liquefied,liquefy,VBN,False,False,3
7178,liquefies,liquefy,VBZ,False,False,1
7179,liquefy,liquefy,VB,False,False,1
7180,liquefy,liquefy,VB,True,False,1
7181,liquefy,liquefy,VBP,False,False,1
7182,liquidate,liquidate,VB,False,False,2
7183,liquidate,liquidate,VB,True,False,5
7184,liquidated,liquidate,VBN,False,False,3
7185,liquidated,liquidate,VBN,False,True,7
7186,liquidating,liquidate,VBG,True,False,3
7187,list,list,VB,True,False,2
7188,list,list,VBP,True,False,1
7189,listed,list,VBD,False,False,2
7190,listed,list,VBD,True,False,6
7191,listed,list,VBN,False,False,42
7192,listed,list,VBN,False,True,13
7193,listed,list,VBN,True,False,1
7194,listen,listen,VB,False,False,14
7195,listen,listen,VBP,False,False,4
7196,listened,listen,VBD,False,False,4
7197,listening,listen,VBG,False,False,11
7198,listens,listen,VBZ,False,False,1
7199,listing,list,VBG,False,False,1
7200,listing,list,VBG,True,False,4
7201,lists,list,VBZ,False,False,1
7202,lists,list,VBZ,True,False,7
7203,lit,light,VBD,True,False,1
7204,littered,litter,VBN,False,False,1
7205,live,live,VB,False,False,31
7206,live,live,VB,True,False,3
7207,live,live,VBP,False,False,20
7208,live,live,VBP,True,False,1
7209,live-hauled,live-haul,VBD,True,False,1
7210,lived,live,VBD,False,False,13
7211,lived,live,VBD,True,False,2
7212,lived,live,VBN,False,False,5
7213,lived,live,VBN,True,False,1
7214,lives,live,VBZ,False,False,16
7215,living,live,VBG,False,False,38
7216,living,live,VBG,False,True,1
7217,living,live,VBG,True,False,1
7218,load,load,VB,True,False,4
7219,loaded,load,VBD,False,False,1
7220,loaded,load,VBD,True,False,2
7221,loaded,load,VBN,False,False,2
7222,loaded,load,VBN,False,True,2
7223,loading,load,VBG,False,False,2
7224,loan,loan,VB,True,False,1
7225,loaned,loan,VBD,True,False,1
7226,loaned,loan,VBN,True,False,1
7227,loans,loan,VBZ,True,False,1
7228,loathed,loathe,VBD,True,False,1
7229,loathed,loathe,VBN,False,True,1
7230,lobbied,lobby,VBD,False,False,3
7231,lobbied,lobby,VBD,True,False,1
7232,lobbied,lobby,VBN,False,False,1
7233,lobbied,lobby,VBN,True,False,1
7234,lobby,lobby,VB,False,False,1
7235,lobby,lobby,VB,True,False,1
7236,lobbying,lobby,VBG,False,False,14
7237,lobbying,lobby,VBG,True,False,2
7238,localized,localize,VBN,False,False,1
7239,locate,locate,VB,False,False,1
7240,locate,locate,VB,True,False,3
7241,locate,locate,VBP,False,False,1
7242,located,locate,VBN,False,False,11
7243,located,locate,VBN,False,True,12
7244,located,locate,VBN,True,False,1
7245,locating,locate,VBG,True,False,2
7246,lock,lock,VB,True,False,12
7247,lock,lock,VBP,True,False,3
7248,locked,lock,VBD,True,False,1
7249,locked,lock,VBN,False,False,5
7250,locked,lock,VBN,False,True,8
7251,locked,lock,VBN,True,False,1
7252,locking,lock,VBG,True,False,3
7253,locks,lock,VBZ,True,False,2
7254,lodge,lodge,VB,False,False,1
7255,lodged,lodge,VBN,False,False,1
7256,lodged,lodge,VBN,True,False,1
7257,log,log,VB,True,False,2
7258,log,log,VBP,True,False,1
7259,log-rolled,log-roll,VBD,False,False,1
7260,logged,log,VBD,False,False,1
7261,logged,log,VBD,True,False,1
7262,logged,log,VBN,False,True,2
7263,logging,log,VBG,False,False,1
7264,logs,log,VBZ,False,False,1
7265,long,long,VBP,False,False,1
7266,look,look,VB,False,False,99
7267,look,look,VB,True,False,7
7268,look,look,VBP,False,False,46
7269,look,look,VBP,True,False,2
7270,looked,look,VBD,False,False,30
7271,looked,look,VBN,False,False,6
7272,looked,look,VBN,False,True,3
7273,looking,look,VBG,False,False,177
7274,looking,look,VBG,True,False,1
7275,looks,look,VBZ,False,False,47
7276,looks,look,VBZ,True,False,1
7277,loom,loom,VB,False,False,1
7278,loom,loom,VBP,False,False,1
7279,looming,loom,VBG,False,False,6
7280,looms,loom,VBZ,False,False,5
7281,loose,loose,VB,False,False,1
7282,loosen,loosen,VB,False,False,2
7283,loosen,loosen,VB,True,False,5
7284,loosened,loosen,VBN,True,False,1
7285,loosening,loosen,VBG,True,False,1
7286,loot,loot,VB,False,False,1
7287,looting,loot,VBG,False,False,1
7288,lopped,lop,VBD,True,False,1
7289,lorded,lord,VBD,True,False,1
7290,lose,lose,VB,False,False,10
7291,lose,lose,VB,True,False,48
7292,lose,lose,VBP,False,False,4
7293,lose,lose,VBP,True,False,11
7294,loses,lose,VBZ,False,False,3
7295,loses,lose,VBZ,True,False,9
7296,losing,lose,VBG,False,False,9
7297,losing,lose,VBG,True,False,52
7298,lost,lose,VBD,False,False,13
7299,lost,lose,VBD,True,False,97
7300,lost,lose,VBN,False,False,34
7301,lost,lose,VBN,False,True,8
7302,lost,lose,VBN,True,False,47
7303,love,love,VB,False,False,6
7304,love,love,VB,True,False,2
7305,love,love,VBP,False,False,1
7306,love,love,VBP,True,False,8
7307,loved,love,VBD,False,False,3
7308,loved,love,VBD,True,False,6
7309,loved,love,VBN,False,True,1
7310,loved,love,VBN,True,False,1
7311,loves,love,VBZ,False,False,2
7312,loves,love,VBZ,True,False,2
7313,lower,lower,VB,False,False,1
7314,lower,lower,VB,True,False,28
7315,lower,lower,VBP,True,False,1
7316,lowered,lower,VBD,True,False,33
7317,lowered,lower,VBN,False,False,5
7318,lowered,lower,VBN,False,True,6
7319,lowered,lower,VBN,True,False,3
7320,lowering,lower,VBG,False,False,1
7321,lowering,lower,VBG,True,False,15
7322,lowers,lower,VBZ,False,False,1
7323,lowers,lower,VBZ,True,False,1
7324,lucked,luck,VBD,False,False,1
7325,lugged,lug,VBD,True,False,1
7326,lugging,lug,VBG,True,False,1
7327,lulled,lull,VBN,False,False,1
7328,lumber,lumber,VBP,False,False,1
7329,lumped,lump,VBN,False,False,1
7330,lumping,lump,VBG,True,False,1
7331,lumps,lump,VBZ,True,False,1
7332,lunch,lunch,VB,False,False,1
7333,lunged,lunge,VBD,False,False,1
7334,lunging,lunge,VBG,False,False,1
7335,lurch,lurch,VBP,False,False,1
7336,lurched,lurch,VBD,False,False,2
7337,lurched,lurch,VBD,True,False,1
7338,lurching,lurch,VBG,False,False,1
7339,lure,lure,VB,True,False,11
7340,lure,lure,VBP,True,False,1
7341,lured,lure,VBD,True,False,2
7342,lured,lure,VBN,False,False,1
7343,lured,lure,VBN,False,True,1
7344,lures,lure,VBZ,True,False,1
7345,luring,lure,VBG,True,False,2
7346,lurking,lurk,VBG,False,False,1
7347,lying,lie,VBG,False,False,13
7348,made,make,VBD,False,False,74
7349,made,make,VBD,True,False,182
7350,made,make,VBN,False,False,183
7351,made,make,VBN,False,True,128
7352,made,make,VBN,True,False,87
7353,magnetized,magnetize,VBN,False,False,1
7354,magnified,magnify,VBD,True,False,1
7355,magnified,magnify,VBN,False,False,1
7356,magnified,magnify,VBN,False,True,5
7357,mail,mail,VB,False,False,1
7358,mail,mail,VB,True,False,1
7359,mail,mail,VBP,True,False,1
7360,mail-sorting,mail-sort,VBG,False,False,1
7361,mailed,mail,VBD,True,False,1
7362,mailed,mail,VBN,False,False,1
7363,mailed,mail,VBN,False,True,2
7364,mailing,mail,VBG,False,False,2
7365,mailing,mail,VBG,True,False,1
7366,maintain,maintain,VB,False,False,12
7367,maintain,maintain,VB,True,False,50
7368,maintain,maintain,VBP,False,False,19
7369,maintain,maintain,VBP,True,False,4
7370,maintained,maintain,VBD,False,False,5
7371,maintained,maintain,VBD,True,False,4
7372,maintained,maintain,VBN,False,False,6
7373,maintained,maintain,VBN,False,True,7
7374,maintained,maintain,VBN,True,False,5
7375,maintaining,maintain,VBG,False,False,3
7376,maintaining,maintain,VBG,True,False,16
7377,maintains,maintain,VBZ,False,False,8
7378,maintains,maintain,VBZ,True,False,4
7379,majoring,major,VBG,False,False,1
7380,make,make,VB,False,False,267
7381,make,make,VB,True,False,350
7382,make,make,VBP,False,False,49
7383,make,make,VBP,True,False,70
7384,makes,make,VBZ,False,False,83
7385,makes,make,VBZ,True,False,123
7386,making,make,VBG,False,False,94
7387,making,make,VBG,True,False,175
7388,maligned,malign,VBN,False,False,2
7389,man,man,VB,False,False,1
7390,man,man,VB,True,False,1
7391,manage,manage,VB,False,False,5
7392,manage,manage,VB,True,False,21
7393,manage,manage,VBP,False,False,4
7394,manage,manage,VBP,True,False,3
7395,managed,manage,VBD,False,False,23
7396,managed,manage,VBD,True,False,7
7397,managed,manage,VBN,False,False,22
7398,managed,manage,VBN,False,True,11
7399,managed,manage,VBN,True,False,1
7400,manages,manage,VBZ,False,False,4
7401,manages,manage,VBZ,True,False,28
7402,managing,manage,VBG,False,False,52
7403,managing,manage,VBG,True,False,15
7404,mandate,mandate,VB,True,False,3
7405,mandated,mandate,VBD,False,False,2
7406,mandated,mandate,VBN,False,False,8
7407,mandates,mandate,VBZ,False,False,1
7408,mandating,mandate,VBG,True,False,3
7409,maneuver,maneuver,VB,False,False,1
7410,maneuvered,maneuver,VBD,True,False,2
7411,maneuvered,maneuver,VBN,True,False,1
7412,maneuvering,maneuver,VBG,False,False,1
7413,manhandled,manhandle,VBN,True,False,1
7414,manifest,manifest,VBP,True,False,1
7415,manipulate,manipulate,VB,False,False,1
7416,manipulate,manipulate,VB,True,False,6
7417,manipulate,manipulate,VBP,True,False,1
7418,manipulated,manipulate,VBN,False,False,2
7419,manipulates,manipulate,VBZ,True,False,1
7420,manipulating,manipulate,VBG,True,False,1
7421,manned,man,VBD,True,False,1
7422,manning,man,VBG,True,False,1
7423,manuevering,manuever,VBG,False,False,1
7424,manufacture,manufacture,VB,True,False,11
7425,manufacture,manufacture,VBP,True,False,1
7426,manufactured,manufacture,VBD,True,False,4
7427,manufactured,manufacture,VBN,False,False,6
7428,manufactured,manufacture,VBN,False,True,3
7429,manufactured,manufacture,VBN,True,False,1
7430,manufactures,manufacture,VBZ,False,False,2
7431,manufactures,manufacture,VBZ,True,False,4
7432,manufacturing,manufacture,VBG,False,False,48
7433,manufacturing,manufacture,VBG,True,False,6
7434,many,many,VB,False,False,1
7435,map,map,VB,True,False,1
7436,map,map,VBP,True,False,1
7437,mapped,map,VBN,True,False,1
7438,mapping,map,VBG,True,False,1
7439,march,march,VB,False,False,2
7440,march,march,VB,True,False,1
7441,march,march,VBP,False,False,1
7442,marched,march,VBD,False,False,5
7443,marched,march,VBN,False,False,2
7444,marching,march,VBG,False,False,5
7445,marginalizing,marginalize,VBG,True,False,1
7446,margined,margin,VBN,False,False,1
7447,mark,mark,VB,False,False,1
7448,mark,mark,VB,True,False,8
7449,mark,mark,VBP,True,False,3
7450,marked,mark,VBD,True,False,17
7451,marked,mark,VBN,False,False,3
7452,marked,mark,VBN,False,True,2
7453,marked,mark,VBN,True,False,1
7454,market,market,VB,False,False,4
7455,market,market,VB,True,False,20
7456,market,market,VBP,True,False,4
7457,marketed,market,VBD,False,False,2
7458,marketed,market,VBD,True,False,2
7459,marketed,market,VBN,False,False,3
7460,marketed,market,VBN,False,True,6
7461,marketed,market,VBN,True,False,1
7462,marketing,market,VBG,False,False,16
7463,marketing,market,VBG,True,False,14
7464,markets,market,VBZ,False,False,5
7465,markets,market,VBZ,True,False,4
7466,marking,mark,VBG,False,False,3
7467,marking,mark,VBG,True,False,8
7468,marks,mark,VBZ,True,False,19
7469,marred,mar,VBN,False,True,1
7470,married,marry,VBD,True,False,1
7471,married,marry,VBN,False,False,4
7472,married,marry,VBN,False,True,2
7473,marry,marry,VB,False,False,1
7474,marry,marry,VB,True,False,1
7475,marrying,marry,VBG,True,False,2
7476,marvel,marvel,VB,False,False,1
7477,marveled,marvel,VBD,False,False,2
7478,masked,mask,VBD,True,False,1
7479,masked,mask,VBN,False,True,2
7480,masquerading,masquerade,VBG,False,False,2
7481,mass-producing,mass-produce,VBG,True,False,1
7482,massage,massage,VB,True,False,1
7483,massaging,massage,VBG,True,False,1
7484,massed,mass,VBD,False,False,1
7485,master,master,VB,True,False,1
7486,mastered,master,VBN,True,False,3
7487,match,match,VB,False,False,3
7488,match,match,VB,True,False,27
7489,match,match,VBP,True,False,5
7490,matched,match,VBD,False,False,2
7491,matched,match,VBD,True,False,5
7492,matched,match,VBN,False,False,7
7493,matched,match,VBN,False,True,5
7494,matched,match,VBN,True,False,1
7495,matches,match,VBZ,False,False,1
7496,matches,match,VBZ,True,False,5
7497,matching,match,VBG,False,False,2
7498,matching,match,VBG,True,False,12
7499,mated,mate,VBN,False,True,1
7500,materialize,materialize,VB,False,False,5
7501,materialize,materialize,VBP,False,False,1
7502,materialized,materialize,VBD,False,False,5
7503,materialized,materialize,VBN,False,False,3
7504,materializes,materialize,VBZ,False,False,2
7505,mating,mate,VBG,False,False,1
7506,matter,matter,VB,False,False,7
7507,matter,matter,VBP,False,False,2
7508,mattered,matter,VBN,False,False,1
7509,matters,matter,VBZ,False,False,8
7510,mature,mature,VB,False,False,11
7511,mature,mature,VBP,False,False,13
7512,matured,mature,VBN,False,False,1
7513,matures,mature,VBZ,False,False,2
7514,maturing,mature,VBG,False,False,22
7515,maul,maul,VB,True,False,1
7516,maximize,maximize,VB,True,False,11
7517,maximizing,maximize,VBG,True,False,2
7518,mcdonald,mcdonald,VB,False,False,1
7519,mean,mean,VB,False,False,33
7520,mean,mean,VB,True,False,23
7521,mean,mean,VBP,False,False,9
7522,mean,mean,VBP,True,False,6
7523,meanders,meander,VBZ,False,False,1
7524,meaning,mean,VBG,False,False,11
7525,meaning,mean,VBG,True,False,2
7526,means,mean,VBZ,False,False,74
7527,means,mean,VBZ,True,False,30
7528,meant,mean,VBD,False,False,13
7529,meant,mean,VBD,True,False,3
7530,meant,mean,VBN,False,False,7
7531,meant,mean,VBN,False,True,11
7532,meant,mean,VBN,True,False,1
7533,measure,measure,VB,False,False,4
7534,measure,measure,VB,True,False,9
7535,measured,measure,VBD,True,False,3
7536,measured,measure,VBN,False,False,12
7537,measured,measure,VBN,False,True,6
7538,measured,measure,VBN,True,False,3
7539,measures,measure,VBZ,False,False,2
7540,measures,measure,VBZ,True,False,12
7541,measuring,measure,VBG,True,False,7
7542,meddle,meddle,VB,False,False,1
7543,meddling,meddle,VBG,False,False,2
7544,mediate,mediate,VB,True,False,1
7545,meet,meet,VB,False,False,42
7546,meet,meet,VB,True,False,89
7547,meet,meet,VBP,False,False,5
7548,meet,meet,VBP,True,False,7
7549,meeting,meet,VBG,False,False,12
7550,meeting,meet,VBG,True,False,17
7551,meets,meet,VBZ,False,False,5
7552,meets,meet,VBZ,True,False,6
7553,meld,meld,VB,True,False,1
7554,melding,meld,VBG,True,False,1
7555,melds,meld,VBZ,True,False,1
7556,mellowed,mellow,VBN,False,False,1
7557,melt,melt,VB,False,False,2
7558,melt,melt,VB,True,False,1
7559,melting,melt,VBG,True,False,1
7560,melts,melt,VBZ,False,False,1
7561,memorialized,memorialize,VBN,False,False,1
7562,memorize,memorize,VBP,True,False,1
7563,mend,mend,VB,True,False,1
7564,mention,mention,VB,False,False,7
7565,mention,mention,VB,True,False,9
7566,mention,mention,VBP,False,False,1
7567,mention,mention,VBP,True,False,2
7568,mentioned,mention,VBD,False,False,2
7569,mentioned,mention,VBD,True,False,3
7570,mentioned,mention,VBN,False,False,7
7571,mentioned,mention,VBN,False,True,11
7572,mentioning,mention,VBG,True,False,1
7573,mentions,mention,VBZ,False,False,1
7574,mentions,mention,VBZ,True,False,2
7575,merchandised,merchandise,VBN,True,False,1
7576,merchandising,merchandise,VBG,False,False,1
7577,merge,merge,VB,False,False,17
7578,merge,merge,VB,True,False,12
7579,merge,merge,VBP,False,False,2
7580,merged,merge,VBD,False,False,6
7581,merged,merge,VBD,True,False,4
7582,merged,merge,VBN,False,False,6
7583,merged,merge,VBN,False,True,3
7584,merging,merge,VBG,False,False,2
7585,merging,merge,VBG,True,False,2
7586,merit,merit,VB,True,False,2
7587,merit,merit,VBP,True,False,1
7588,mesh,mesh,VB,False,False,1
7589,messing,mess,VBG,False,False,1
7590,messing,mess,VBG,True,False,1
7591,met,meet,VBD,False,False,33
7592,met,meet,VBD,True,False,18
7593,met,meet,VBN,False,False,10
7594,met,meet,VBN,False,True,10
7595,met,meet,VBN,True,False,14
7596,metabolized,metabolize,VBN,False,True,1
7597,meted,mete,VBN,True,False,1
7598,meting,mete,VBG,True,False,1
7599,midsized,midsize,VBN,False,False,1
7600,miffed,miff,VBD,True,False,1
7601,migrate,migrate,VB,False,False,2
7602,militate,militate,VB,False,False,1
7603,milk,milk,VB,True,False,5
7604,milked,milk,VBN,False,True,1
7605,milling,mill,VBG,False,False,1
7606,mimic,mimic,VB,True,False,3
7607,mimic,mimic,VBP,True,False,3
7608,mimics,mimic,VBZ,True,False,2
7609,mince,mince,VB,True,False,1
7610,mind,mind,VB,False,False,12
7611,mind,mind,VB,True,False,5
7612,minded,mind,VBD,True,False,1
7613,mine,mine,VBP,True,False,1
7614,mingle,mingle,VBP,False,False,1
7615,miniaturized,miniaturize,VBN,False,False,1
7616,minimize,minimize,VB,True,False,8
7617,minimized,minimize,VBN,False,True,1
7618,minimizing,minimize,VBG,True,False,4
7619,mining,mine,VBG,True,False,4
7620,minted,mint,VBN,True,False,1
7621,minting,mint,VBG,True,False,1
7622,mired,mire,VBN,False,False,3
7623,mired,mire,VBN,False,True,5
7624,mirror,mirror,VB,True,False,3
7625,mirror,mirror,VBP,True,False,4
7626,mirrored,mirror,VBD,True,False,1
7627,mirrors,mirror,VBZ,True,False,2
7628,miscalculated,miscalculate,VBD,True,False,3
7629,miscalculated,miscalculate,VBN,True,False,1
7630,misclassified,misclassify,VBN,False,False,1
7631,misguided,misguide,VBN,False,True,1
7632,mishandled,mishandle,VBD,True,False,3
7633,mishandling,mishandle,VBG,False,False,1
7634,misinterpret,misinterpret,VB,False,False,1
7635,misinterpret,misinterpret,VB,True,False,1
7636,misinterpreted,misinterpret,VBN,False,True,1
7637,misinterpreted,misinterpret,VBN,True,False,2
7638,mislaid,mislay,VBN,False,True,1
7639,misleading,mislead,VBG,False,False,3
7640,misleading,mislead,VBG,True,False,2
7641,misled,mislead,VBD,True,False,3
7642,misled,mislead,VBN,False,True,2
7643,misplaced,misplace,VBN,False,False,1
7644,misplaced,misplace,VBN,False,True,1
7645,misrepresent,misrepresent,VB,True,False,1
7646,misrepresented,misrepresent,VBD,False,True,1
7647,misrepresented,misrepresent,VBD,True,False,2
7648,misrepresenting,misrepresent,VBG,False,False,1
7649,misrepresenting,misrepresent,VBG,True,False,1
7650,misrepresents,misrepresent,VBZ,True,False,1
7651,misrouted,misroute,VBN,False,False,1
7652,miss,miss,VB,False,False,3
7653,miss,miss,VB,True,False,7
7654,miss,miss,VBP,False,False,1
7655,miss,miss,VBP,True,False,3
7656,missed,miss,VBD,False,False,2
7657,missed,miss,VBD,True,False,6
7658,missed,miss,VBN,False,False,2
7659,missed,miss,VBN,False,True,1
7660,missed,miss,VBN,True,False,4
7661,misses,miss,VBZ,False,False,2
7662,misses,miss,VBZ,True,False,4
7663,missing,miss,VBG,False,False,15
7664,missing,miss,VBG,False,True,2
7665,missing,miss,VBG,True,False,6
7666,misspent,misspend,VBN,False,True,1
7667,misstated,misstate,VBD,True,False,3
7668,misstated,misstate,VBN,False,True,5
7669,misstated,misstate,VBN,True,False,1
7670,misstates,misstate,VBZ,True,False,2
7671,mistaken,mistake,VBN,False,True,1
7672,mistreat,mistreat,VB,True,False,1
7673,misunderstanding,misunderstand,VBG,True,False,1
7674,misunderstood,misunderstand,VBN,False,True,1
7675,misused,misuse,VBD,True,False,1
7676,mitigate,mitigate,VB,True,False,3
7677,mitigating,mitigate,VBG,True,False,1
7678,mix,mix,VB,False,False,1
7679,mixed,mix,VBD,True,False,1
7680,mixed,mix,VBN,False,False,16
7681,mixed,mix,VBN,False,True,8
7682,mixes,mix,VBZ,True,False,1
7683,mixing,mix,VBG,False,False,1
7684,mixing,mix,VBG,True,False,1
7685,moan,moan,VB,False,False,1
7686,moaning,moan,VBG,False,False,1
7687,moans,moan,VBZ,False,False,1
7688,mobilize,mobilize,VB,False,False,1
7689,mobilize,mobilize,VB,True,False,1
7690,mobilized,mobilize,VBD,False,False,1
7691,mobilized,mobilize,VBN,False,True,2
7692,mobilized,mobilize,VBN,True,False,1
7693,mobilizing,mobilize,VBG,True,False,1
7694,mocked,mock,VBN,True,False,1
7695,mocking,mock,VBG,True,False,1
7696,model,model,VB,True,False,1
7697,modeled,model,VBD,True,False,2
7698,modeled,model,VBN,False,False,1
7699,modeling,model,VBG,True,False,1
7700,moderate,moderate,VB,False,False,1
7701,moderate,moderate,VB,True,False,1
7702,moderate,moderate,VBP,True,False,1
7703,moderated,moderate,VBN,False,False,2
7704,moderating,moderate,VBG,False,False,2
7705,modernize,modernize,VB,True,False,10
7706,modernized,modernize,VBD,True,False,1
7707,modernized,modernize,VBN,True,False,1
7708,modernizing,modernize,VBG,True,False,1
7709,modified,modify,VBN,False,False,1
7710,modified,modify,VBN,False,True,3
7711,modified,modify,VBN,True,False,2
7712,modifies,modify,VBZ,False,False,1
7713,modifies,modify,VBZ,True,False,1
7714,modify,modify,VB,True,False,6
7715,modulate,modulate,VBP,False,False,1
7716,molded,mold,VBN,False,True,1
7717,mollified,mollify,VBN,False,True,1
7718,mollify,mollify,VB,True,False,1
7719,monitor,monitor,VB,False,False,1
7720,monitor,monitor,VB,True,False,20
7721,monitor,monitor,VBP,False,False,1
7722,monitor,monitor,VBP,True,False,4
7723,monitored,monitor,VBD,False,False,1
7724,monitored,monitor,VBD,True,False,6
7725,monitored,monitor,VBN,False,False,3
7726,monitored,monitor,VBN,False,True,3
7727,monitoring,monitor,VBG,False,False,3
7728,monitoring,monitor,VBG,True,False,9
7729,monitors,monitor,VBZ,True,False,4
7730,monopolize,monopolize,VB,True,False,3
7731,monopolized,monopolize,VBD,True,False,1
7732,monopolized,monopolize,VBN,False,False,1
7733,monopolizing,monopolize,VBG,True,False,1
7734,moonlighting,moonlight,VBG,False,False,1
7735,mop,mop,VB,True,False,3
7736,mopping,mop,VBG,True,False,1
7737,mortgage,mortgage,VB,True,False,2
7738,mortgaged,mortgage,VBN,True,False,1
7739,motivate,motivate,VB,True,False,2
7740,motivate,motivate,VBP,True,False,1
7741,motivated,motivate,VBN,False,True,5
7742,motivating,motivate,VBG,True,False,1
7743,motorized,motorize,VBN,False,False,2
7744,mount,mount,VB,False,False,2
7745,mount,mount,VB,True,False,8
7746,mount,mount,VBP,False,False,2
7747,mounted,mount,VBD,False,False,6
7748,mounted,mount,VBD,True,False,3
7749,mounted,mount,VBN,False,False,4
7750,mounted,mount,VBN,True,False,1
7751,mounting,mount,VBG,False,False,13
7752,mounting,mount,VBG,True,False,2
7753,mounts,mount,VBZ,True,False,1
7754,mourning,mourn,VBG,False,False,2
7755,mouthed,mouth,VBD,True,False,1
7756,move,move,VB,False,False,73
7757,move,move,VB,True,False,31
7758,move,move,VBP,False,False,15
7759,move,move,VBP,True,False,2
7760,moved,move,VBD,False,False,45
7761,moved,move,VBD,True,False,21
7762,moved,move,VBN,False,False,23
7763,moved,move,VBN,False,True,10
7764,moved,move,VBN,True,False,2
7765,moves,move,VBZ,False,False,18
7766,moves,move,VBZ,True,False,4
7767,moving,move,VBG,False,False,71
7768,moving,move,VBG,True,False,16
7769,mow,mow,VB,True,False,1
7770,mucked,muck,VBN,False,False,1
7771,muddied,muddy,VBN,False,False,1
7772,muddied,muddy,VBN,False,True,1
7773,muddied,muddy,VBN,True,False,1
7774,muddled,muddle,VBN,False,False,1
7775,muffled,muffle,VBN,False,False,1
7776,mull,mull,VB,False,False,1
7777,mulling,mull,VBG,False,False,1
7778,mulling,mull,VBG,True,False,5
7779,mulls,mull,VBZ,False,False,1
7780,multipled,multiple,VBD,False,False,1
7781,multiplied,multiply,VBN,False,False,1
7782,multiplied,multiply,VBN,False,True,1
7783,multiply,multiply,VB,True,False,2
7784,multiply,multiply,VBP,False,False,1
7785,multiplying,multiply,VBG,True,False,1
7786,mumbled,mumble,VBN,False,False,1
7787,munching,munch,VBG,True,False,1
7788,murdered,murder,VBN,False,False,4
7789,murdered,murder,VBN,False,True,4
7790,murdering,murder,VBG,True,False,1
7791,muscled,muscle,VBD,True,False,1
7792,muscling,muscle,VBG,False,False,1
7793,muscling,muscle,VBG,True,False,1
7794,muse,muse,VB,False,False,1
7795,muses,muse,VBZ,False,False,1
7796,mushroomed,mushroom,VBD,False,False,3
7797,mushroomed,mushroom,VBN,False,False,3
7798,muster,muster,VB,True,False,4
7799,mutate,mutate,VB,True,False,1
7800,mutated,mutate,VBN,False,True,1
7801,mute,mute,VB,True,False,1
7802,muted,mute,VBN,False,True,1
7803,mutilated,mutilate,VBN,False,True,1
7804,muzzles,muzzle,VBZ,True,False,1
7805,nagging,nag,VBG,False,False,1
7806,nail,nail,VB,True,False,2
7807,nailed,nail,VBN,False,False,1
7808,name,name,VB,True,False,15
7809,name,name,VBP,True,False,1
7810,name-drops,name-drop,VBZ,False,False,1
7811,named,name,VBD,False,False,9
7812,named,name,VBD,True,False,19
7813,named,name,VBN,False,False,36
7814,named,name,VBN,False,True,166
7815,named,name,VBN,True,False,7
7816,naming,name,VBG,False,False,1
7817,naming,name,VBG,True,False,5
